2023/3/14 23:51:0 , -14.5183,-14.5238,0.0803,11.9107,0.0,
2023/3/15 0:0:0 , -14.5183,-14.5238,0.0807,11.9107,0.0,
2023/3/15 0:11:0 , -14.5183,-14.5238,0.0807,11.9084,0.0,
2023/3/15 0:20:0 , -14.521,-14.5183,0.0789,11.9107,0.0,
2023/3/15 0:31:0 , -14.521,-14.5183,0.0794,11.9098,0.0,
2023/3/15 0:40:0 , -14.5183,-14.5238,0.0798,11.9102,0.0,
2023/3/15 0:51:0 , -14.521,-14.5183,0.0803,11.9098,0.0,
2023/3/15 1:0:0 , -14.521,-14.5183,0.0789,11.9111,0.0,
2023/3/15 1:11:0 , -14.521,-14.5183,0.0794,11.9102,0.0,
2023/3/15 1:21:0 , -14.5183,-14.5238,0.0807,11.9111,0.0,
2023/3/15 1:31:0 , -14.5238,-14.5183,0.0789,11.9121,0.0,
2023/3/15 1:41:0 , -14.5183,-14.5183,0.0789,11.9098,0.0,
2023/3/15 1:51:0 , -14.521,-14.5183,0.0789,11.9107,0.0,
2023/3/15 2:1:0 , -14.5183,-14.5238,0.0798,11.9121,0.0,
2023/3/15 2:11:0 , -14.5183,-14.5238,0.0803,11.9102,0.0,
2023/3/15 2:21:0 , -14.521,-14.5183,0.0803,11.9102,0.0,
2023/3/15 2:31:0 , -14.5183,-14.5238,0.0807,11.9116,0.0,
2023/3/15 2:41:0 , -14.521,-14.521,0.0789,11.9125,0.0,
2023/3/15 2:51:0 , -14.5238,-14.5183,0.0789,11.9116,0.0,
2023/3/15 3:1:0 , -14.5183,-14.5238,0.0803,11.9088,0.0,
2023/3/15 3:11:0 , -14.5183,-14.5238,0.0807,11.9111,0.0,
2023/3/15 3:21:0 , -14.521,-14.5183,0.0803,11.9111,0.0,
2023/3/15 3:31:0 , -14.521,-14.5183,0.0789,11.9093,0.0,
2023/3/15 3:41:0 , -14.521,-14.5183,0.0789,11.9107,0.0,
2023/3/15 3:50:0 , -14.521,-14.521,0.0807,11.9107,0.0,
2023/3/15 4:1:0 , -14.521,-14.5183,0.0789,11.9102,0.0,
2023/3/15 4:10:0 , -14.5183,-14.521,0.0803,11.9107,0.0,
2023/3/15 4:21:0 , -14.5183,-14.5183,0.0789,11.9107,0.0,
2023/3/15 4:31:0 , -14.521,-14.5183,0.0794,11.9061,0.0,
2023/3/15 4:41:0 , -14.521,-14.5183,0.0794,11.9111,0.0,
2023/3/15 4:51:0 , -14.5183,-14.521,0.0803,11.9107,0.0,
2023/3/15 5:1:0 , -14.5183,-14.5238,0.0803,11.9107,0.0,
2023/3/15 5:11:0 , -14.521,-14.5183,0.0803,11.9116,0.0,
2023/3/15 5:21:0 , -14.521,-14.5183,0.0789,11.9098,0.0,
2023/3/15 5:31:0 , -14.5183,-14.521,0.0789,11.9098,0.0,
2023/3/15 5:41:0 , -14.5183,-14.5238,0.0807,11.9102,0.0,
2023/3/15 5:51:0 , -14.5183,-14.5183,0.0789,11.9102,0.0,
2023/3/15 6:1:0 , -14.5183,-14.5183,0.0789,11.9111,0.0,
2023/3/15 6:11:0 , -14.5183,-14.5238,0.0807,11.9102,0.0,
2023/3/15 6:21:0 , -14.521,-14.5183,0.0789,11.9121,0.0,
2023/3/15 6:31:0 , -14.5183,-14.5183,0.0794,11.9125,0.0,
2023/3/15 6:41:0 , -14.5183,-14.521,0.0807,11.9107,0.0,
2023/3/15 6:51:0 , -14.5183,-14.5238,0.0807,11.9084,0.0,
2023/3/15 7:1:0 , -14.5183,-14.5183,0.0794,11.9102,0.0,
2023/3/15 7:11:0 , -14.521,-14.5183,0.0803,11.9102,0.0,
2023/3/15 7:21:0 , -14.521,-14.5183,0.0803,11.9107,0.0,
